"","t-statistic","p-value","p-adj"
"213136_at",-2.05955821392196,0.0417909608195576,0.066251510802943
"235217_at",-2.05794627487841,0.0418408425050569,0.066321601210694
"211471_s_at",-2.05571226345562,0.0418660945710921,0.0663570355682853
"207144_s_at",-2.05745329887657,0.0418893584602562,0.0663847202335489
"228160_at",-2.05881234074568,0.0418868004791109,0.0663847202335489
"204431_at",2.05721430806408,0.0419231660267308,0.0664337003743317
"206548_at",-2.05862806572034,0.0419394853496419,0.0664549628450842
"239930_at",2.05949154798049,0.0419447813919904,0.0664587567084578
"203468_at",-2.05884741255254,0.0419768941142894,0.0665050363793284
"204119_s_at",-2.0616980048218,0.0420232851380147,0.0665739295508025
"234192_s_at",-2.061362577691,0.0420549100998463,0.0666194221895683
"213054_at",-2.0574814959257,0.0421088994161313,0.0667003335865312
"205778_at",2.06484722127314,0.0421347827756631,0.0667367171446066
"205005_s_at",2.05568607554518,0.0421646326554893,0.0667793777545586
"1557984_s_at",-2.05480219919856,0.0421983753889064,0.0668281974507069
"1558530_at",-2.05870933950794,0.0422046566102353,0.0668335234974915
"1564906_at",-2.0593731929023,0.0422327618437066,0.0668734060084632
"225787_at",2.05283876870753,0.04226233547014,0.0669156079690713
"208926_at",2.05088756920802,0.04239370230477,0.0671189661196009
"228513_at",-2.05540577407912,0.0424153519041424,0.0671486005848188
"210768_x_at",-2.05289215606412,0.0424217177979234,0.0671540366827371
"227786_at",-2.05381181604149,0.0424336661138458,0.0671683084529276
"243751_at",2.05820553386242,0.0424786695504785,0.0672348976305881
"242424_at",-2.05257421517059,0.042581408893117,0.0673928552193393
"81811_at",-2.05115703071305,0.0425886778128291,0.0673997020416823
"207686_s_at",-2.05166232256469,0.0426500041537024,0.0674920918352965
"224847_at",-2.04703000031828,0.04266675853177,0.0675139402137024
"225120_at",2.04806472159755,0.042682913669511,0.0675315609642835
"238956_at",-2.05242627895983,0.042683791491026,0.0675315609642835
"236220_at",2.05496071894566,0.0427835324328027,0.0676846890452773
"223575_at",-2.05038419031054,0.0427915692143118,0.0676927275670246
"210172_at",2.05079846628598,0.0428067841451833,0.0677098481782583
"218432_at",2.04652462814054,0.0428083046597031,0.0677098481782583
"211518_s_at",2.05167622979154,0.0428752613230175,0.0678110703736668
"215379_x_at",2.04707279872232,0.0428889720032262,0.0678280711082647
"1569110_x_at",-2.05159889924592,0.0429040757791542,0.0678364895441371
"209704_at",-2.04829419930356,0.0429119915928677,0.0678364895441371
"221596_s_at",-2.04954192311056,0.0429042105717987,0.0678364895441371
"232482_at",2.05905132195281,0.0429046216061188,0.0678364895441371
"233011_at",2.06092122228094,0.0429120665640072,0.0678364895441371
"235849_at",-2.05177095678732,0.0429063203498526,0.0678364895441371
"227428_at",2.04551282448005,0.0429196109363318,0.0678437331268416
"239596_at",-2.05454957765426,0.0429253657558577,0.0678481471294968
"210215_at",-2.05380567602344,0.042954448261278,0.0678894298894522
"231884_at",-2.0454191127405,0.0430125696672658,0.067976599716353
"202018_s_at",2.06034390199647,0.043037198469206,0.0680073458445591
"202969_at",-2.04763704330009,0.0430379631782317,0.0680073458445591
"224702_at",2.04331562712196,0.0430692100887075,0.0680520261236059
"213502_x_at",2.04571238651523,0.0432477287695398,0.0683293827268744
"1568597_at",2.04749371505197,0.0432660763546456,0.0683536557046595
"231957_s_at",-2.04544772527946,0.043279431283636,0.068370038259699
"235738_at",-2.04462794478599,0.0433137949929013,0.0684196045742753
"243410_at",2.04522166380078,0.0433181051162288,0.0684216938949647
"226597_at",-2.04370636955084,0.0433288621711062,0.0684339652647987
"218851_s_at",2.0444322664262,0.043346471238618,0.0684570563217535
"1553153_at",2.04911033076702,0.0433626023318297,0.0684778101914015
"218842_at",-2.04248725021634,0.0433886636229941,0.068514241792432
"243088_at",2.04337234053207,0.043486916404345,0.0686646567672329
"214717_at",2.04585532782442,0.0435081278391229,0.0686934132013948
"202651_at",-2.04142924080065,0.0435150174904187,0.068699555082585
"209065_at",-2.03990809517397,0.0435305008973774,0.0687192626173583
"1559491_at",-2.04135983751408,0.0435338033607986,0.0687197393598712
"223457_at",-2.04296155483095,0.0435456962331942,0.0687337753844829
"226015_at",2.03834974040287,0.0435634244175417,0.0687570194635074
"202467_s_at",2.03949622103683,0.0435720927457923,0.0687659619733243
"204617_s_at",2.04346032559066,0.0435784413196852,0.0687712424408978
"203225_s_at",-2.04341335823774,0.0435879404655382,0.0687814937634161
"1553703_at",2.04241232756789,0.0436109665389931,0.0688130876088569
"225813_at",2.03932799377873,0.0436140899698948,0.0688132751846583
"213027_at",2.04288009158595,0.0436179536103696,0.0688146305392502
"212592_at",-2.03937173369632,0.0436285482101194,0.068826604191787
"242706_s_at",-2.04017176076328,0.0436480962960863,0.0688526998739076
"226426_at",2.03809054830446,0.0437338096931406,0.0689831572590908
"206082_at",-2.0412499586751,0.0437405904461583,0.0689891015073593
"236963_at",-2.03775849631587,0.0437670938639225,0.0690261500320491
"240042_at",-2.03658542688963,0.0438120954984039,0.0690923654341351
"236027_at",-2.04210287784362,0.0438254342108885,0.0691086422288612
"226866_at",-2.04157699287449,0.0438345984540039,0.069113261411197
"228702_at",2.03770850722788,0.0438374164310553,0.069113261411197
"229074_at",2.03795846977766,0.0438358813070775,0.069113261411197
"215778_x_at",-2.04339679688247,0.0438657080054191,0.0691531050693911
"230380_at",-2.0441769269478,0.0438762175417095,0.0691649122691013
"1558345_a_at",-2.04002490673773,0.0438869820340292,0.0691771197195712
"201833_at",-2.03944062613287,0.0438901538531251,0.0691773583165731
"204698_at",2.04153217027878,0.0438995999034253,0.0691874853143511
"213085_s_at",-2.04494151169084,0.043963122219218,0.069282831362193
"219000_s_at",-2.03771553472518,0.0439685106662138,0.0692828417492736
"244774_at",2.0457665769248,0.0439691789209139,0.0692828417492736
"202626_s_at",2.03981922204019,0.0439855421613248,0.0693038574656592
"212680_x_at",2.04344799133633,0.0439917373776741,0.0693088505992207
"219698_s_at",-2.03840251841892,0.0440115145214931,0.069335239860074
"206336_at",2.0439059526992,0.0441386657509556,0.0695307697705575
"34726_at",2.03763756597981,0.0441552320816458,0.0695520825561165
"228960_at",-2.03327580797263,0.0441877732820908,0.0695985538463466
"202937_x_at",-2.03745976486542,0.0442230130245462,0.069649268828303
"1553611_s_at",2.04745981866624,0.0442451544888897,0.0696793490517115
"201935_s_at",2.03236984722104,0.0442486093697922,0.0696799986521143
"208677_s_at",-2.03228869634924,0.0442754578949566,0.0697134897835248
"213500_at",2.03188988927879,0.0442759648251824,0.0697134897835248
"227138_at",2.04266781962613,0.0443137687495733,0.0697634207912756
"239376_at",-2.03278781059213,0.0443118696688339,0.0697634207912756
"203087_s_at",-2.03583539133093,0.044319011257689,0.0697668784682694
"226859_at",-2.03319672915751,0.0443707486907864,0.069843522836088
"1555814_a_at",2.03030008959488,0.0444792093531557,0.0700029847415964
"206662_at",-2.03145687882829,0.0444782737464975,0.0700029847415964
"218239_s_at",-2.03429703253129,0.044481222413852,0.0700029847415964
"1555392_at",2.03303501492914,0.0444956107827267,0.070020817215665
"232312_at",2.03416135536308,0.0445025999059804,0.0700221932980674
"233565_s_at",-2.03720438186985,0.0445014725614508,0.0700221932980674
"203639_s_at",-2.03644614042817,0.0445151437773135,0.0700371187697885
"225563_at",2.03239894018502,0.0445296211329931,0.0700550839956684
"222075_s_at",-2.0290279094589,0.0445385530802094,0.0700643231812649
"221213_s_at",2.02914120379893,0.0445637879102766,0.0700992056668314
"1552663_a_at",2.03516587192885,0.0445701815966553,0.0701044481222578
"65133_i_at",-2.03225578350119,0.0446212198711802,0.0701799065176239
"227301_at",2.03251306541924,0.0446329503150048,0.0701935357456949
"209040_s_at",-2.03208484912872,0.0446362709266216,0.0701939380000285
"227897_at",2.03102816795294,0.0446745513617341,0.0702493134114519
"223948_s_at",-2.03708765383627,0.0447199502665756,0.0703158740186312
"1559258_a_at",-2.03399236705066,0.0447533263619645,0.0703635225968334
"212277_at",-2.02984046070711,0.0447721255430115,0.0703882476188627
"229290_at",-2.03283096187978,0.0447981770887217,0.0704230526726118
"242485_at",2.03075067008389,0.0448004138077961,0.0704230526726118
"201514_s_at",-2.03249587176778,0.0448182223172871,0.07044621136043
"235662_at",2.04058375839758,0.0448442134119783,0.0704822275442313
"36564_at",2.03155030450745,0.0448536871822921,0.07049228007521
"204778_x_at",-2.0313209127015,0.0449808605455246,0.0706872958058289
"203693_s_at",-2.02611812639857,0.0449896960647093,0.0706963299464863
"216573_at",2.03017497856875,0.0451160715915038,0.0708900512939224
"231866_at",2.022622572905,0.0451351704237848,0.0709151957340979
"207824_s_at",-2.02561036868887,0.0451757149331588,0.0709740292985414
"242590_at",2.02692339854034,0.0451892837657466,0.0709904771305916
"235341_at",2.03006723807192,0.045204945614633,0.0710102105220808
"236512_at",2.02951620877066,0.0452153210071151,0.071021637543787
"1553974_at",-2.02649463588379,0.0452335637039623,0.0710454196620387
"230139_at",-2.02250682601183,0.0452723695765411,0.0711014935480711
"218351_at",-2.021269393446,0.0452934942841556,0.0711297928956402
"201825_s_at",-2.02459455188075,0.0453004160701087,0.0711357853447857
"1556180_at",2.02219966647388,0.0453157079495535,0.0711525241217775
"233810_x_at",-2.02874241826391,0.0453172889736877,0.0711525241217775
"201635_s_at",2.02530085033474,0.0453698389231181,0.0712301494965845
"222747_s_at",-2.02336009412388,0.0453891659395604,0.0712556081646276
"212890_at",2.02261285519787,0.0453961424818173,0.0712616758917794
"226784_at",-2.02160258553474,0.0454212183789292,0.071296152733371
"243492_at",-2.02479673863677,0.0454486263947076,0.0713342852465727
"201646_at",2.02326623936023,0.0454881912005611,0.0713914920212739
"207839_s_at",-2.02112654996336,0.0455971781954972,0.0715576382219729
"209480_at",2.02567905218556,0.0456272506960757,0.0715999261865174
"210718_s_at",2.03367353255003,0.0456325569516795,0.0716033469350723
"243539_at",-2.01781429478082,0.0456671952058399,0.0716527897375729
"236075_s_at",2.02388725835098,0.0456860655741429,0.0716774873163854
"201362_at",-2.02019116191556,0.0456999936411631,0.0716860474269971
"211048_s_at",-2.01967097030815,0.0457009116046625,0.0716860474269971
"225068_at",-2.01903691448951,0.0456992928042424,0.0716860474269971
"222830_at",-2.02134804578882,0.0457097198743505,0.0716949537243015
"202446_s_at",2.02104602256362,0.0457401948347588,0.0717378403273629
"212073_at",-2.02325404896841,0.0457808567482329,0.071796696939522
"226753_at",2.01850021415961,0.0457896956168238,0.0718056418152767
"209468_at",-2.02083216950381,0.0458167155392972,0.0718344627928885
"220046_s_at",2.02430579412397,0.0458114989642855,0.0718344627928885
"244647_at",-2.02228623470736,0.0458174838439731,0.0718344627928885
"238574_at",-2.0222705901588,0.0458252492341076,0.0718417197076299
"223299_at",-2.02340652328536,0.0458406993863847,0.0718610224535502
"218324_s_at",-2.0207173754942,0.045849984091135,0.0718706581095932
"209862_s_at",-2.01651300171154,0.0458616346529002,0.0718840007155334
"202788_at",-2.02655155951722,0.0458859120685742,0.0719171316024468
"217771_at",-2.01538052618136,0.045914709554254,0.0719573417901381
"215936_s_at",2.02335187842118,0.0459287113592843,0.0719743603326506
"217785_s_at",2.01763559511266,0.0459411154384198,0.071988872939664
"47069_at",-2.02227595272542,0.0459475129090085,0.0719939719610741
"217617_at",2.02072574254316,0.0459552594718484,0.0719985187814119
"221646_s_at",-2.02051193539286,0.0459567020069624,0.0719985187814119
"228046_at",2.01473559547749,0.046034190732292,0.0721149842914969
"242494_at",2.01756504709066,0.0460459814045684,0.0721285214492053
"226946_at",-2.01663508259667,0.0460708514149758,0.072162543424784
"243527_at",2.02032422016972,0.0460987242725858,0.0722012639003647
"208228_s_at",-2.02110526558984,0.0461326258520917,0.0722494208076077
"214777_at",2.01855375921114,0.046143304355206,0.072261203394686
"237466_s_at",2.021062346496,0.0461599947182282,0.0722823984022686
"228487_s_at",-2.01499194135536,0.0461960202575828,0.0723338655882558
"217777_s_at",-2.01775694237978,0.0462277260654747,0.0723785623514881
"215021_s_at",2.02308349772766,0.0462323109433666,0.0723807927770814
"222816_s_at",2.01350796982145,0.0462877316082839,0.0724626054015397
"1558822_at",2.0142089263109,0.0462955243970837,0.0724698513612472
"225734_at",-2.01155990014164,0.0463548616296038,0.0725577771940142
"215281_x_at",2.01649621701625,0.0463607168202756,0.072561983006545
"227877_at",2.01833329852454,0.0463934058559122,0.0726081846602403
"228940_at",2.02358750940874,0.0464382982806529,0.0726734776577924
"202020_s_at",-2.01259611679539,0.0465214480667787,0.0727936547840016
"216430_x_at",2.01819163793317,0.0465193808520994,0.0727936547840016
"202385_s_at",-2.01148432396753,0.0465691267017134,0.0728632811073468
"1555411_a_at",2.01905973225698,0.0465808373650887,0.0728766253277292
"221978_at",2.01847233376938,0.0465981822114702,0.072893802826945
"239282_at",-2.0172148442419,0.0465952811155661,0.072893802826945
"206832_s_at",-2.00987059274482,0.0466130748017234,0.0729121193951558
"223472_at",-2.01043712342099,0.0466325286314695,0.0729375676600796
"227249_at",-2.01132106728486,0.0466693235281424,0.0729901336223057
"228073_at",-2.01230449724118,0.0466876012532063,0.0730087485663106
"230760_at",-2.01186009445618,0.0466858545363543,0.0730087485663106
"204555_s_at",2.01542164478769,0.0466979709474334,0.0730199787402928
"229650_s_at",-2.01131720432481,0.0467172782011912,0.0730451817751149
"217730_at",2.01337439531951,0.0467527399513224,0.0730956381394729
"244220_at",-2.00845782139637,0.0467621296556913,0.0731053280207712
"200856_x_at",-2.00736941850289,0.0468214957059089,0.0731931415024526
"202524_s_at",2.00684764729524,0.0468428503587343,0.0732215261920619
"1552323_s_at",2.01005857383424,0.0469192196718834,0.0733358962768816
"1553808_a_at",2.01929037881911,0.0469573425498714,0.0733904747113214
"213372_at",-2.00616605354659,0.0470486174926653,0.0735248372840999
"226539_s_at",-2.01140504459523,0.0470497321414561,0.0735248372840999
"214766_s_at",-2.00606926563118,0.0470674381894208,0.0735474883572562
"221531_at",-2.0044619736297,0.0470725822811411,0.0735505083902971
"46142_at",2.00801479751711,0.0470980469878256,0.0735852766329333
"219066_at",-2.00871708455957,0.0471156228066849,0.0736077154939635
"225191_at",2.00733846561302,0.0472392111122413,0.0737957610056383
"222257_s_at",-2.0054722597192,0.0472680731259392,0.0738358122223016
"236082_at",-2.00481260844675,0.0472739849473661,0.0738400107242396
"226319_s_at",-2.00550684928872,0.0472936068603468,0.0738656217895883
"204475_at",2.01008947652856,0.0473416479817852,0.0739356129373901
"212248_at",2.00500437670712,0.0473536016044005,0.0739492388889666
"214723_x_at",2.00638127002212,0.047419506653705,0.0740471098990799
"225844_at",-2.01115073094179,0.0474256209978148,0.0740516087887205
"215384_s_at",-2.00916114986467,0.0474593533743062,0.0740992276454928
"205953_at",-2.00215420397136,0.0474927658025269,0.0741463405027453
"201368_at",-2.00440719660076,0.0475062934680237,0.0741624046962134
"228778_at",-2.00462366806346,0.0475110445586657,0.0741647664617722
"218674_at",-2.00336630458132,0.0475350254000047,0.0741971435109595
"220338_at",-2.00127238984084,0.0475627435277917,0.0742327883609197
"229177_at",2.00928185845677,0.0475643439373225,0.0742327883609197
"228106_at",-2.00424121279408,0.0475707668861565,0.074237753747182
"222999_s_at",2.00543539502721,0.0476413865921618,0.0743428954909233
"201011_at",-2.00132411717631,0.047752484249326,0.0745111831831525
"231880_at",-2.00273657632904,0.0478004045529843,0.0745808750921044
"205583_s_at",2.00147510690269,0.0478124179447898,0.0745945373426105
"205145_s_at",-1.99751947018659,0.0478296429917196,0.0746163281410908
"209504_s_at",-2.00078412762598,0.047846186733333,0.0746370531776002
"227426_at",1.99883872245629,0.0478602304936571,0.0746538758425545
"41047_at",-2.00241155478242,0.0478710661208576,0.074665692411196
"204248_at",-2.0002016450833,0.0478914508449006,0.0746924003201062
"214131_at",-2.00157510700921,0.0479258796786563,0.0747410065559217
"204409_s_at",-2.00046305858388,0.0479402166675122,0.0747582748237239
"222763_s_at",1.99964565710519,0.0479822752107635,0.0748187669629709
"239069_s_at",-2.00035769969159,0.0480004759138846,0.0748420518657294
