"ID","statistic","p_value","p_adjust"
"202238_s_at",-17.3444207480575,2.39684632344756e-35,4.89427459082551e-33
"201843_s_at",-18.7643476678889,3.03065822655817e-35,6.13373041074207e-33
"202237_at",-17.3127835345897,3.06858142140737e-35,6.15600500943741e-33
"226771_at",-18.3206315704558,3.37947538330019e-35,6.72074800139787e-33
"203688_at",-17.4207731742463,3.61058497514226e-35,7.11845503288823e-33
"219087_at",-17.4223619857218,3.79571302463384e-35,7.41948349345094e-33
"212423_at",-17.5290955638057,4.05632873052493e-35,7.86171509043264e-33
"201105_at",-17.4466444905045,4.58160745678579e-35,8.80515651568832e-33
"201162_at",-17.2262186113245,4.7023420026736e-35,8.96188013342878e-33
"228176_at",-17.5432487302435,6.52098906539887e-35,1.232520825832e-32
"212813_at",-19.1430885184938,7.09294925437157e-35,1.3296372905531e-32
"201261_x_at",-17.2441899657298,7.73228133973985e-35,1.43770141658415e-32
"219506_at",-17.2531663589471,7.82603612191748e-35,1.44339875893752e-32
"211535_s_at",-17.4273913869448,7.90856820514402e-35,1.44695163881315e-32
"203695_s_at",-19.0995228441387,8.25385020031754e-35,1.49813931810525e-32
"229802_at",-17.2106059507384,8.54476617845696e-35,1.53873072835678e-32
"202664_at",-17.0745867742747,9.05873342887264e-35,1.61854088686185e-32
"217967_s_at",-17.2326106755786,9.98593913002102e-35,1.77037541010528e-32
"204051_s_at",-17.9167018808133,1.04123225145711e-34,1.83176781467879e-32
"201865_x_at",-17.097378705911,1.28291751097912e-34,2.23971934932004e-32
"202994_s_at",-17.438908475106,1.40277604947616e-34,2.43041577663028e-32
"204939_s_at",-18.7694979793402,1.53272279487733e-34,2.61592315812273e-32
"214844_s_at",-19.1112735787583,1.52402480552953e-34,2.61592315812273e-32
"215388_s_at",-17.2014676244577,1.57925688591197e-34,2.67537814672643e-32
"218181_s_at",-17.182777737247,1.60189048555475e-34,2.69376730916449e-32
"221730_at",-16.9479730018371,1.65438670162272e-34,2.76173896832931e-32
"202897_at",-17.3179195073046,1.88757577816615e-34,3.12817811932317e-32
"202765_s_at",-17.9913730600511,1.94651819108608e-34,3.20265259209631e-32
"201852_x_at",-17.961840813011,2.20315754616959e-34,3.59901522006419e-32
"221729_at",-16.8942578620768,2.23570951189894e-34,3.62628911610842e-32
"208851_s_at",-17.0125185141192,2.6239949317967e-34,4.22611014719651e-32
"1555229_a_at",-16.9338047168069,2.85990865129388e-34,4.54209103160355e-32
"203180_at",-16.8714427289264,2.8437360273521e-34,4.54209103160355e-32
"212764_at",-17.3155833954412,3.15148191380978e-34,4.97064768060894e-32
"205880_at",-18.9266755242857,3.20244022075353e-34,5.01642519511187e-32
"212829_at",-16.9615314898618,3.30898104629142e-34,5.14805418562482e-32
"226152_at",-18.0178609797973,3.50396192888745e-34,5.41456819686864e-32
"208850_s_at",-16.8589942664666,3.60012117955835e-34,5.5258235823154e-32
"200665_s_at",-17.3761065073767,3.71362250668312e-34,5.66203644852286e-32
"228827_at",-18.6090423222752,4.21367954469764e-34,6.38191067465132e-32
"207191_s_at",-17.2023151353613,4.33688832266091e-34,6.48265594374216e-32
"209656_s_at",-16.8132225038777,4.32098938446491e-34,6.48265594374216e-32
"212397_at",-16.8324925376377,4.49381261276001e-34,6.67360353596243e-32
"225450_at",-17.7973834954573,5.09439688333957e-34,7.51670043367588e-32
"212646_at",-16.759612164024,5.77894998780949e-34,8.47208886033353e-32
"201438_at",-16.9053669285317,5.84775892764245e-34,8.51835966083967e-32
"219778_at",-19.6629508733819,7.43317024607339e-34,1.07592787042847e-31
"226607_at",-19.2995726227707,8.63955582481759e-34,1.24268328121747e-31
"200600_at",-16.636179613416,8.74389346583407e-34,1.24983027227266e-31
"212419_at",-17.4986260130115,8.85742915118756e-34,1.2581950601718e-31
"209897_s_at",-17.0363130187038,9.45910153899209e-34,1.33536822343672e-31
"226769_at",-17.0100028572313,9.63307487432615e-34,1.35158541334871e-31
"225021_at",-16.9292569409166,1.06996617041041e-33,1.49208087300525e-31
"209264_s_at",-16.7483295708623,1.08386620066657e-33,1.50230424298451e-31
"204083_s_at",-16.8290643245648,1.27024890759629e-33,1.75003569377875e-31
"202686_s_at",-17.0183934243087,1.34889034968398e-33,1.84725283217202e-31
"226722_at",-16.9968594564218,1.3769831822284e-33,1.87450032009306e-31
"213800_at",-17.2757725554275,1.66344374734436e-33,2.25106263324056e-31
"226282_at",-16.6314372904839,1.77190633668467e-33,2.38373517176344e-31
"227376_at",-18.2110340774785,1.80941055873481e-33,2.4199543554541e-31
"202202_s_at",-16.5837422629199,1.89357398930961e-33,2.51779285671574e-31
"203104_at",-17.1343326278818,2.06676851357852e-33,2.73219629511796e-31
"222877_at",-19.008193690771,2.30178112813176e-33,3.02538703450422e-31
"226777_at",-17.1365446681287,2.64751928217426e-33,3.45992948476145e-31
"227070_at",-16.5167098604892,2.70476028034126e-33,3.5146515688298e-31
"202759_s_at",-16.4205062144953,2.76069605511882e-33,3.56706885765917e-31
"201431_s_at",-16.4217165461586,3.05740112573716e-33,3.92824515424769e-31
"204464_s_at",-16.3953374693411,3.51809373436338e-33,4.49490523491008e-31
"230130_at",-16.6162256691706,3.91184084191522e-33,4.97021111414451e-31
"200795_at",-16.6371137817374,4.44940893881566e-33,5.62198797959746e-31
"209283_at",-18.5745663417034,4.76940609438139e-33,5.99320425156607e-31
"226621_at",-16.9188867723858,6.36644854006886e-33,7.91308033213994e-31
"228080_at",-19.2318396281495,6.33960732908947e-33,7.91308033213994e-31
"204069_at",-17.739381565773,7.12047881913515e-33,8.80245138343897e-31
"211959_at",-17.0227964117624,7.58058205983482e-33,9.2940885054752e-31
"217767_at",-16.2454633560221,7.59945146709166e-33,9.2940885054752e-31
"213001_at",-16.8067761934903,8.10824548022797e-33,9.86359436876669e-31
"204163_at",-17.0209483176144,8.62441528475835e-33,1.04359988128266e-30
"1557938_s_at",-17.2831356756246,8.95996820071863e-33,1.07818188477459e-30
"212609_s_at",-17.9344542511456,9.00449234770207e-33,1.07818188477459e-30
"212263_at",-16.2656407718177,9.88868543034029e-33,1.17788664474939e-30
"232458_at",-16.7876635041793,1.0017185176869e-32,1.18701049220204e-30
"204359_at",-17.8309286950673,1.0360300055796e-32,1.22134052719616e-30
"213069_at",-16.8201426594104,1.05355422484951e-32,1.23563000627222e-30
"230722_at",-19.4802589889588,1.07390532021571e-32,1.25307217721088e-30
"225946_at",-18.8905441950138,1.08710927962667e-32,1.26204006218589e-30
"225185_at",-17.4675724461184,1.12820365088116e-32,1.30313219675011e-30
"218502_s_at",-16.2519329669909,1.14915573150157e-32,1.32066289343924e-30
"221942_s_at",-16.7103191253151,1.16882673103686e-32,1.33655336694065e-30
"221019_s_at",-19.5763927037506,1.19480073615166e-32,1.35945735501435e-30
"221541_at",-16.4569002154503,1.23684346429739e-32,1.40032722913274e-30
"225790_at",-19.3131317906895,1.48626906223608e-32,1.67443218981966e-30
"207233_s_at",-17.3441904785318,1.95752500575599e-32,2.19453906282546e-30
"213122_at",-18.95362197002,2.58774821615352e-32,2.88691715626492e-30
"223378_at",-17.5881179929067,3.64529850212829e-32,4.04698916231427e-30
"203603_s_at",-17.3508363892267,3.81560787333444e-32,4.1953342338057e-30
"212233_at",-16.8208027872719,3.80473011620769e-32,4.1953342338057e-30
"204894_s_at",-16.6582753304698,4.75260655518691e-32,5.18213981165263e-30
"212488_at",-16.0489513278451,4.75841434388742e-32,5.18213981165263e-30
"202948_at",-16.333544839019,4.92532229441867e-32,5.31412472593934e-30
"211958_at",-16.5235975005648,4.9260797634418e-32,5.31412472593934e-30
"202465_at",-16.4624007149256,5.0884351174819e-32,5.46349817543714e-30
"228333_at",-18.0058182726956,5.85240954482002e-32,6.25442085467448e-30
"209539_at",-15.8586393157267,5.92047608196018e-32,6.2977343253223e-30
"226517_at",-16.1351124911131,6.24581324661285e-32,6.61304393287203e-30
"224733_at",-17.6681451323432,7.74956712283676e-32,8.12993578437049e-30
"226103_at",-17.7521050089862,7.74759791243762e-32,8.12993578437049e-30
"201666_at",-15.786420623081,8.0229448195178e-32,8.37829899645534e-30
"227326_at",-16.1407575215019,8.1891086841001e-32,8.51295070933497e-30
"209198_s_at",-17.4969662425382,8.57272713528171e-32,8.87141491329831e-30
"202403_s_at",-16.396007190281,9.09766487032071e-32,9.37223403532588e-30
"225798_at",-16.2078244347684,9.53164806378193e-32,9.77528211743017e-30
"225681_at",-16.0717253136481,9.67068897865649e-32,9.87360075633366e-30
"225566_at",-16.7094425177131,1.07108109793951e-31,1.08869443155007e-29
"212157_at",-17.3864659370869,1.18558046194923e-31,1.19974447631765e-29
"209946_at",-17.5637808967435,1.29616794868951e-31,1.30587493332727e-29
"218999_at",-16.2504700995949,1.3102619574257e-31,1.31428469150551e-29
"201792_at",-17.0370880580091,1.34918221766068e-31,1.34741473003929e-29
"201185_at",-16.0439607256101,1.38629518233984e-31,1.37845960087444e-29
"212265_at",-15.710053882897,1.40878178675619e-31,1.39475495511316e-29
"210495_x_at",-16.6602383354788,1.45411357942769e-31,1.43343006730652e-29
"1555778_a_at",-15.9354550244764,1.50197137539943e-31,1.47425259035987e-29
"235318_at",-18.5911033260731,1.53640310862311e-31,1.50160423479532e-29
"204589_at",-16.8814112754359,1.55852750320091e-31,1.51674570205127e-29
"222453_at",-15.7012146254944,1.57843910160005e-31,1.5296145022709e-29
"201069_at",-15.6701252615083,1.62814344896037e-31,1.57112407922884e-29
"216442_x_at",-16.6389729772124,1.65018184186412e-31,1.5856999463627e-29
"244050_at",-15.7220652595403,1.6907232264402e-31,1.61785942212081e-29
"226705_at",-16.9056327144575,1.80932712550967e-31,1.72413797335026e-29
"203562_at",-16.28153686377,2.32226617641722e-31,2.2037438777868e-29
"227013_at",-15.7227366057533,2.38859206921376e-31,2.25731820755862e-29
"211161_s_at",-16.6056330456689,2.46561527547198e-31,2.32051939712116e-29
"210139_s_at",-15.746493433191,2.57165518864697e-31,2.41039976083427e-29
"37408_at",-17.2122090227793,2.91280319598899e-31,2.71901261601095e-29
"204570_at",-16.5470818995091,2.92665385955276e-31,2.72083633203136e-29
"212489_at",-15.5532731456605,2.98102015168083e-31,2.76015914449152e-29
"215076_s_at",-16.8913040258262,3.34168805423359e-31,3.08162926614203e-29
"205100_at",-17.7340120097591,3.70959401719893e-31,3.4071652680056e-29
"201721_s_at",-15.4910813884628,3.8752348148141e-31,3.54506480859194e-29
"209524_at",-15.7178630012581,4.46308663382342e-31,4.06656539105743e-29
"206584_at",-15.4561837231878,4.67850855048879e-31,4.24593216466979e-29
"218718_at",-15.437506003246,5.20198538869425e-31,4.70234805689476e-29
"212526_at",-17.0154391610293,6.10385789161686e-31,5.49587519611329e-29
"226311_at",-15.4347090323876,6.26477441647078e-31,5.61864278057595e-29
"212464_s_at",-16.2591292381628,6.88052930963325e-31,6.14678536372314e-29
"204688_at",-15.4035644378324,7.00878435461338e-31,6.23699992957229e-29
"209263_x_at",-16.2019179268373,9.20423186022906e-31,8.15894506369917e-29
"226694_at",-15.326146585413,1.01382908107591e-30,8.95222821784018e-29
"209721_s_at",-16.7328754483147,1.0344118321498e-30,9.09884561587151e-29
"218162_at",-15.9335521066801,1.18999991085681e-30,1.04273172265499e-28
"206026_s_at",-15.356816876996,1.24890522732951e-30,1.0901703262987e-28
"226001_at",-15.3502939432966,1.32216845635879e-30,1.14973355881846e-28
"1552309_a_at",-17.0592861558035,1.40712703132956e-30,1.21897709115557e-28
"226225_at",-16.7698682004946,1.41542415799429e-30,1.22153775446526e-28
"203382_s_at",-16.7173917529761,1.68304438648967e-30,1.44703853830897e-28
"209596_at",-15.3486885233457,1.71636999357125e-30,1.4701641105983e-28
"201148_s_at",-16.6938692569952,1.74050377732911e-30,1.48527318610137e-28
"215049_x_at",-15.8651709408609,2.03007946243704e-30,1.72594488126153e-28
"209651_at",-15.4873881701108,2.06028958679775e-30,1.74514158703942e-28
"225285_at",-15.7668445548316,2.40955030452872e-30,2.03344706511335e-28
"202450_s_at",-15.2709766390203,2.43010110937371e-30,2.04325045483003e-28
"238447_at",-16.1777544073409,2.71468109870527e-30,2.27416691309119e-28
"202391_at",-15.2500329322777,2.739647547381e-30,2.28670581783224e-28
"229530_at",-15.9282693915376,2.75754684236312e-30,2.2932762285398e-28
"213869_x_at",-15.3154950814158,2.95963315566023e-30,2.45242066195469e-28
"203645_s_at",-15.5463487314163,3.03115210881555e-30,2.50261547756721e-28
"200859_x_at",-16.7859550440382,3.09242886588884e-30,2.53518770282116e-28
"203185_at",-15.1866340852548,3.10052757367276e-30,2.53518770282116e-28
"213249_at",-16.5109279333854,3.10385901525983e-30,2.53518770282116e-28
"202087_s_at",-16.1311332153247,3.18241575264666e-30,2.59010136167363e-28
"212414_s_at",-15.2053738353296,3.19730102854939e-30,2.59298845825974e-28
"224927_at",-15.5909034362781,3.3496649326157e-30,2.70695537133997e-28
"201866_s_at",-15.8562754548666,3.43494674119514e-30,2.76609971729341e-28
"219315_s_at",-15.6987192517925,3.70948013882701e-30,2.97669511491136e-28
"213316_at",-17.5281554047363,3.7804833483172e-30,3.02306483132917e-28
"221447_s_at",-15.703360878719,3.82071142022206e-30,3.0445878111665e-28
"220272_at",-17.4560328309035,3.92450388046654e-30,3.11643763007881e-28
"203325_s_at",-15.1260548279415,4.2463867076909e-30,3.36037591712425e-28
"201149_s_at",-16.4793802996862,4.6171741267418e-30,3.64119904408913e-28
"203066_at",-15.0305603040627,4.839034459151e-30,3.8030487312984e-28
"213428_s_at",-15.0394892173668,4.88750471755262e-30,3.8279874277544e-28
"227623_at",-17.6430294927771,5.82061545970952e-30,4.54325855165723e-28
"223393_s_at",-15.9717928290798,6.81186715431027e-30,5.29889121833591e-28
"226676_at",-15.1740551908518,6.84980259532532e-30,5.31033848661322e-28
"36030_at",-16.6543486610052,7.67392826016482e-30,5.92914659830977e-28
"213746_s_at",-16.5013558345274,8.14204210220317e-30,6.26964656152817e-28
"209473_at",-15.8618129705214,8.41597992009958e-30,6.45884096552608e-28
"229554_at",-15.6422843645087,8.62837871083958e-30,6.59969970290639e-28
"211555_s_at",-16.5699150600914,8.79274071501311e-30,6.70299933841166e-28
"201787_at",-16.3387503319614,9.35145511070612e-30,7.10524180670595e-28
"224823_at",-15.7895372848732,1.02758432980181e-29,7.78173961012167e-28
"226065_at",-18.1660644705686,1.05343955005927e-29,7.95120874912721e-28
"202132_at",-16.4925120867222,1.05918550081821e-29,7.96828039595808e-28
"211719_x_at",-16.0368238631253,1.10718807105734e-29,8.3020954705185e-28
"210809_s_at",-15.5835119410005,1.13050272808105e-29,8.44921483372996e-28
"201430_s_at",-14.8608974422564,1.20351140217557e-29,8.96557191132097e-28
"226372_at",-16.29602834479,1.32937650684673e-29,9.87105217908594e-28
"214752_x_at",-16.579634593428,1.38276293308879e-29,1.02342356892364e-27
"1555579_s_at",-15.6093597949339,1.54500634341301e-29,1.13981597012437e-27
"204122_at",-14.9085632321442,1.55525670649047e-29,1.14368877419412e-27
"227235_at",-15.8337656269206,1.59521667748684e-29,1.16931427609372e-27
"213340_s_at",-16.0518972047517,1.81216301169203e-29,1.32409482675389e-27
"218468_s_at",-15.3223206591229,1.8241877833281e-29,1.32863613390808e-27
"226425_at",-17.2166526082545,1.84895696271702e-29,1.34240145197899e-27
"217757_at",-14.7914548133497,1.90825990809792e-29,1.38107291449999e-27
"221276_s_at",-16.5441580157484,2.02657804948587e-29,1.46207697134833e-27
"219165_at",-14.8734474648172,2.03748060165138e-29,1.46532016854614e-27
"204940_at",-17.5260590055168,2.20024732268113e-29,1.57248925842867e-27
"223502_s_at",-14.7731665027582,2.19824021898336e-29,1.57248925842867e-27
"227131_at",-15.094651986186,2.39065272446478e-29,1.70324697222771e-27
"221565_s_at",-14.8958107391051,2.47122577125872e-29,1.75518426672941e-27
"212561_at",-14.7451142131953,2.49112655084549e-29,1.76384099745624e-27
"204438_at",-14.9213510653304,2.51911624577647e-29,1.77815396731197e-27
"224796_at",-14.9653437326837,2.55807524600143e-29,1.80009787310931e-27
"213891_s_at",-14.7446247740677,2.59939759707268e-29,1.82356512408136e-27
"213004_at",-15.8443736721225,2.66045249444651e-29,1.86068955804256e-27
"227761_at",-16.4879885994953,2.72925863184292e-29,1.9029922228734e-27
"221747_at",-17.3266849407813,2.74241175860575e-29,1.90635127414327e-27
"221814_at",-15.0071722291651,3.23186684729845e-29,2.23978166053683e-27
"213422_s_at",-15.9484543649379,3.29159500704749e-29,2.27428331755819e-27
"209687_at",-15.0467287247371,4.60582017001771e-29,3.16597395503422e-27
"212120_at",-14.6153332587607,4.60983527339919e-29,3.16597395503422e-27
"212386_at",-14.6222021267858,4.77084919822623e-29,3.26674614261778e-27
"225381_at",-18.3707205283063,4.82314682323913e-29,3.29269754768594e-27
"205529_s_at",-16.7078348612682,5.10833086303334e-29,3.4770097273087e-27
"207173_x_at",-14.6066476924855,5.316175497792e-29,3.59974860394096e-27
"218469_at",-14.9911731499988,5.32013567176233e-29,3.59974860394096e-27
"209655_s_at",-16.0262546336783,5.41892410593402e-29,3.65577564314782e-27
"201108_s_at",-15.4370042790723,5.68212488633225e-29,3.82206459265937e-27
"225688_s_at",-14.681615450215,5.74741485103259e-29,3.85464450566321e-27
"1554127_s_at",-17.5246268012088,6.28758442970271e-29,4.20459227799126e-27
"227705_at",-16.5603174358409,6.36329539061761e-29,4.24281532313191e-27
"214511_x_at",-16.4437186392178,6.52134308541171e-29,4.33555570823738e-27
"227140_at",-14.7117639210155,6.70562764485416e-29,4.44515084747289e-27
"225793_at",-14.6338503488391,6.85764709530573e-29,4.53278581126133e-27
"226084_at",-15.324518813402,6.95524168415186e-29,4.57708501745008e-27
"228850_s_at",-16.2309858269133,6.96469429852482e-29,4.57708501745008e-27
"215446_s_at",-14.8583664453898,7.93596078603636e-29,5.20044192483242e-27
"202273_at",-14.6328034069824,8.53540739553103e-29,5.5772790610227e-27
"202207_at",-14.5067914594585,9.15912172448413e-29,5.96778102105276e-27
"204082_at",-14.7240448337186,9.35062754601796e-29,6.07525147663155e-27
"203501_at",-14.4698180402011,1.03057235429125e-28,6.67682428969997e-27
"202404_s_at",-15.13085886303,1.05532821238924e-28,6.81789723653728e-27
"219213_at",-16.039766051038,1.08099391113943e-28,6.96403683035456e-27
"222651_s_at",-14.5798265065309,1.08664060686528e-28,6.98075019073285e-27
"224396_s_at",-16.7847685891726,1.1228827632333e-28,7.1933694104049e-27
"209200_at",-14.6612415401542,1.13140946165925e-28,7.22774703579528e-27
"212372_at",-14.5045704140083,1.17879414953863e-28,7.5094769359188e-27
"217904_s_at",-14.4587653595663,1.19204597643723e-28,7.57280318919986e-27
"212956_at",-14.5982215096718,1.21545523407278e-28,7.70012775713142e-27
"209101_at",-14.7274729812677,1.33274923711993e-28,8.41988261130738e-27
"229218_at",-14.523729712893,1.38674360206338e-28,8.73686671603018e-27
"203729_at",-15.0676887994665,1.39329546962838e-28,8.75402950285743e-27
"220617_s_at",-14.9981645757295,1.40517179399416e-28,8.80445998045105e-27
"202437_s_at",-18.0006782056516,1.43471372641548e-28,8.96500079866724e-27
"227236_at",-15.011628454536,1.47605175698211e-28,9.19817539024001e-27
"202808_at",-14.6832781633364,1.51005859416545e-28,9.38452175232713e-27
"203305_at",-15.6955971659937,1.59748812085804e-28,9.87635516591165e-27
"209955_s_at",-14.4824803896432,1.59783620961404e-28,9.87635516591165e-27
"216598_s_at",-14.7323995685493,1.73981866486109e-28,1.07249738181599e-26
"223392_s_at",-15.3482351694879,1.88032330931476e-28,1.15599446462442e-26
"205303_at",-14.9788468249056,1.91849166807789e-28,1.17629770640593e-26
"208790_s_at",-15.5214587040106,1.95255054258537e-28,1.19397943606758e-26
"202052_s_at",-14.3572562342374,2.04984156303207e-28,1.25013004124116e-26
"203088_at",-15.6285653229071,2.10595654397735e-28,1.28093686597771e-26
"231841_s_at",-16.6197221032839,2.21650803539349e-28,1.34460315038327e-26
"204463_s_at",-14.6339969938672,2.27489627336415e-28,1.37637242782641e-26
"202206_at",-14.3333196321474,2.38949378510486e-28,1.43835519077025e-26
"206363_at",-14.4650413232471,2.38992117399516e-28,1.43835519077025e-26
"204556_s_at",-16.0619168912802,2.4351645685666e-28,1.46173789194536e-26
"204030_s_at",-15.7948297629381,2.51515082381357e-28,1.50579841205802e-26
"201109_s_at",-14.5477050501038,3.0057589003853e-28,1.79482261231885e-26
"204604_at",-15.7691219282769,3.19803833626727e-28,1.90466501954251e-26
"204400_at",-17.036379007615,3.20935555859708e-28,1.90644056169131e-26
"203329_at",-14.8764803543454,3.25917701501043e-28,1.93102016407483e-26
"202436_s_at",-17.6167149855711,3.42816752108418e-28,2.02072293044548e-26
"222379_at",-16.5144779863257,3.42824878448992e-28,2.02072293044548e-26
"223499_at",-15.2065714355317,3.55799013344477e-28,2.09180551033115e-26
"225241_at",-16.3458453477294,3.6798312217478e-28,2.15789077029159e-26
"229942_at",-16.5933034661633,4.28982491870797e-28,2.50916357777113e-26
"1554474_a_at",-15.4284652724752,4.54717413201313e-28,2.65290490814134e-26
"210511_s_at",-14.7900935075229,4.5782295396329e-28,2.66422670665151e-26
"224791_at",-14.2624932633259,4.82122970368688e-28,2.7985158203888e-26
"218223_s_at",-15.7442946473151,5.24965787876722e-28,3.03948546044066e-26
"223343_at",-14.175226290287,5.39355539258841e-28,3.11491444011356e-26
"226695_at",-14.1642355556998,5.66211791490139e-28,3.26177926231221e-26
"201387_s_at",-15.5829449755044,5.87065035086869e-28,3.3734113950846e-26
"235821_at",-15.6130531739929,6.29320064027573e-28,3.60715535446381e-26
"219243_at",-14.3434689013946,7.35254271895156e-28,4.20381629956055e-26
"209708_at",-15.5963372640322,7.53028922065124e-28,4.29470609666568e-26
"219922_s_at",-14.8166645732885,7.81836862193095e-28,4.44791269610848e-26
"227530_at",-16.0353823203135,7.84073607746352e-28,4.44956908415858e-26
"209747_at",-15.5317424128581,8.13813176100652e-28,4.6069077567876e-26
"201743_at",-14.5922722202295,8.33921673553624e-28,4.70908362325219e-26
"202310_s_at",-14.3351475186937,8.39529038566528e-28,4.72907120985628e-26
"203570_at",-14.3349783551581,8.47270119648675e-28,4.76095027920521e-26
"213010_at",-14.3111558322116,8.61662572966755e-28,4.82995662837002e-26
"209496_at",-14.7248772457868,9.90955802429349e-28,5.54111471920763e-26
"225303_at",-14.1216314239948,9.93736221826712e-28,5.54310912028705e-26
"212143_s_at",-14.224047489817,1.02859691230215e-27,5.72360374315089e-26
"204938_s_at",-17.429433329959,1.05345404986579e-27,5.84769274767731e-26
"204959_at",-14.5337095057466,1.09037741221341e-27,6.03799792186943e-26
"217428_s_at",-15.4175758892403,1.10131134573804e-27,6.08381412488621e-26
"202760_s_at",-14.0376331861205,1.14623696960417e-27,6.31673240839697e-26
"200782_at",-14.0641243310921,1.15235070891035e-27,6.33515882518746e-26
"209156_s_at",-14.3043644588702,1.16268406164901e-27,6.37663896640596e-26
"211071_s_at",-15.4820154317342,1.19291479970999e-27,6.52678504051855e-26
"226997_at",-14.4866390439044,1.20732316628652e-27,6.58985222266651e-26
"201744_s_at",-14.7738360459885,1.24181301839053e-27,6.76196755490271e-26
"209197_at",-16.002123982867,1.32020401958462e-27,7.17174962657965e-26
"227554_at",-16.2140274701696,1.337365029341e-27,7.24775787228167e-26
"204955_at",-14.9831368064716,1.38665427947932e-27,7.4971119082014e-26
"202555_s_at",-15.2204903385786,1.50708836280148e-27,8.12903557954478e-26
"232113_at",-16.4130635204838,1.5123635823466e-27,8.13829532429807e-26
"203240_at",15.3739820005173,1.60711580235275e-27,8.62787286380454e-26
"201300_s_at",-14.0555210745962,1.64578783005673e-27,8.81479336613525e-26
"238455_at",-14.1828352525014,1.65412006590947e-27,8.83872100639007e-26
"205330_at",-14.89502677977,1.71089087235727e-27,9.12076322862722e-26
"204436_at",-14.8021359980122,1.8041430605556e-27,9.5955236732341e-26
"218217_at",-13.9718726894124,1.89701578209814e-27,1.00660675026878e-25
"217897_at",-16.521580118928,2.08461001780735e-27,1.10358868303829e-25
"206025_s_at",-14.2715449408056,2.12578316612749e-27,1.12278662839113e-25
"244741_s_at",-16.4357934863699,2.2538608920107e-27,1.18769121198813e-25
"223730_at",-15.8383112328715,2.33539118531362e-27,1.22782520478443e-25
"1554966_a_at",-14.3749623527598,2.36186694360705e-27,1.23889672019021e-25
"209732_at",-14.0841290568099,2.49610666525735e-27,1.3063148611999e-25
"212385_at",-14.0379450406434,2.65918813481345e-27,1.388484763543e-25
"230218_at",-14.8604353942391,2.74206804937488e-27,1.42849877651944e-25
"225990_at",-16.1214119736125,3.09196219003622e-27,1.60711762013928e-25
"203753_at",-13.8489402148945,3.20774939157896e-27,1.66351992257168e-25
"235371_at",-13.9511753675784,3.29081745076646e-27,1.70273744567939e-25
"227399_at",-16.3380048368617,3.32841857054473e-27,1.71830547874397e-25
"210095_s_at",-13.9623318028347,3.40141587387845e-27,1.75203560890991e-25
"57715_at",-14.0456186316073,3.54624571065875e-27,1.82253122253406e-25
"229225_at",-14.9718539070724,3.58110820971106e-27,1.83632163130251e-25
"201348_at",-14.1177914580351,3.6141471224336e-27,1.84911733087375e-25
"218573_at",-13.8289742242888,3.71086155972902e-27,1.89436169354917e-25
"226932_at",-13.8612300561882,3.72466808340924e-27,1.89717503491246e-25
"211709_s_at",-14.5300066563606,3.8480771656759e-27,1.9556783284224e-25
"214212_x_at",-15.2990006096947,4.01703905813752e-27,2.03702180176508e-25
"200907_s_at",-15.1665717161677,4.05036505174003e-27,2.04937718436492e-25
"207691_x_at",-13.8355357916468,4.46830885933082e-27,2.25585482589174e-25
"208981_at",-14.099450343965,4.51983819582922e-27,2.27684360217212e-25
"231411_at",-14.8885450660681,5.25110617396398e-27,2.63940215821003e-25
"225825_at",-15.4158504867116,5.65558609362125e-27,2.83647486756838e-25
"226677_at",-14.5591066946248,5.83006188927159e-27,2.91758239404029e-25
"224964_s_at",-13.7564515682875,5.92192146505548e-27,2.95708174466853e-25
"201061_s_at",-13.7621661898074,6.60038060605922e-27,3.28868637169007e-25
"208396_s_at",-16.6591032058656,6.76986005264585e-27,3.36579781313067e-25
"225328_at",-13.780554231262,6.80006514506535e-27,3.37348134203134e-25
"200897_s_at",-14.7218215340392,6.8982326638755e-27,3.41477448101369e-25
"207172_s_at",-13.9433063781422,7.4633226189544e-27,3.68652674504292e-25
"203504_s_at",-13.7086427206646,7.48724139597842e-27,3.69037092081953e-25
"225163_at",-13.844360099162,7.61355984725405e-27,3.74456158509032e-25
"220622_at",13.7494119498412,7.71057847989242e-27,3.78414012521759e-25
"212119_at",-13.676053064336,8.42879155847864e-27,4.12776151910934e-25
"213139_at",-13.9078499140147,9.0570697507393e-27,4.42596549571384e-25
"212387_at",-13.6587422666306,9.70739012446307e-27,4.73364631442367e-25
"219607_s_at",-13.665534984689,1.01660889089629e-26,4.94677560314853e-25
"228532_at",-15.194731717184,1.03100813571523e-26,5.00619024709283e-25
"225045_at",-15.121145631447,1.05344954775091e-26,5.10432016039477e-25
"204749_at",-16.8084098061027,1.05765133477081e-26,5.1138448258369e-25
"209474_s_at",-13.7710216908637,1.10855159276609e-26,5.34864449927434e-25
"228843_at",-14.0989709648959,1.12819320243513e-26,5.43195337677713e-25
"205802_at",-15.9522068285243,1.1309841428031e-26,5.43395112308967e-25
"204472_at",-13.6832141626326,1.16804820167693e-26,5.60026464829171e-25
"209081_s_at",-14.0619861226412,1.17464769779607e-26,5.62012402690295e-25
"209901_x_at",-13.7046418894878,1.18829667756266e-26,5.67355845842548e-25
"215440_s_at",-13.8789772038282,1.21756166546988e-26,5.80117401860337e-25
"217966_s_at",-14.5948554171422,1.25347220342551e-26,5.95985640173416e-25
"204232_at",-14.0098731347419,1.33154049931667e-26,6.31791104136354e-25
