"","Term","Odds_ratio","p.value","p_adj"
"7135","GO_POSITIVE_REGULATION_OF_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY","42.2514802768416","0.000262986989092296",0.0117440841955086
"7861","GO_NUCLEAR_SPECK","0.334542226140321","0.000262202958882031",0.0117440841955086
"8457","GO_CHROMOSOMAL_REGION","0.337032170895569","0.000257838444488163",0.0117440841955086
"10208","GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA","0.366269620331683","0.000258924975797287",0.0117440841955086
"889","GO_ONE_CARBON_METABOLIC_PROCESS","4.32091371761978","0.000268315392325465",0.0119301618812764
"957","GO_PHAGOCYTOSIS","0.0860191219443554","0.000294929756320957",0.0130569979619506
"3168","GO_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER","5.2962439246158","0.000300767682549761",0.0132583041522257
"10233","GO_CARBOHYDRATE_DERIVATIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","3.63180182810807","0.000309113335757063",0.0135679618442769
"939","GO_CELLULAR_SODIUM_ION_HOMEOSTASIS","7.40480896552322","0.000325136817138987",0.0139727207064207
"2606","GO_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS","0","0.000320862431982631",0.0139727207064207
"4928","GO_CELLULAR_GLUCURONIDATION","7.40480896552322","0.000325136817138987",0.0139727207064207
"7958","GO_DENSE_CORE_GRANULE","7.40480896552322","0.000325136817138987",0.0139727207064207
"8868","GO_EPHRIN_RECEPTOR_ACTIVITY","7.40480896552322","0.000325136817138987",0.0139727207064207
"3738","GO_PROTEIN_CONTAINING_COMPLEX_SUBUNIT_ORGANIZATION","0.660108209858489","0.000329727770338577",0.0141109747047814
"1210","GO_INSULIN_RECEPTOR_SIGNALING_PATHWAY","0","0.000337322832707186",0.0143761112644627
"8662","GO_TRANSCRIPTION_COREGULATOR_ACTIVITY","0.384612136021854","0.000339864206960882",0.0144245672301455
"910","GO_CATION_TRANSPORT","1.62954528674133","0.000343132941228676",0.0145033680632088
"6678","GO_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY","4.16635005864764","0.000344772664504771",0.0145129509718381
"1522","GO_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION","0.43861395880531","0.000350226044043704",0.0146823334627465
"4965","GO_OXIDATION_REDUCTION_PROCESS","1.51779295378087","0.00035607039874024",0.0148666628677277
"2233","GO_PROTEIN_CATABOLIC_PROCESS","0.520107958036151","0.000358562684874473",0.0149101106734644
"9446","GO_SERINE_HYDROLASE_ACTIVITY","2.9159702222247","0.000360106899678621",0.0149139434137061
"905","GO_SULFUR_COMPOUND_METABOLIC_PROCESS","1.89984571998644","0.000385870519764034",0.0159167715200658
"7749","GO_CENTROSOME","0.459978286341563","0.000389101714919991",0.0159858548557729
"980","GO_RESPONSE_TO_OSMOTIC_STRESS","3.74433514209038","0.000415257685831595",0.0169924768572761
"2173","GO_CORPUS_CALLOSUM_DEVELOPMENT","9.06011303474035","0.000424354183184007",0.0170255539667302
"2409","GO_RETINAL_GANGLION_CELL_AXON_GUIDANCE","9.06011303474035","0.000424354183184007",0.0170255539667302
"2447","GO_DNA_INTEGRITY_CHECKPOINT","0.189986891837609","0.000419736924856187",0.0170255539667302
"8721","GO_CARBONATE_DEHYDRATASE_ACTIVITY","9.06011303474035","0.000424354183184007",0.0170255539667302
"9173","GO_PYRIMIDINE_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","9.06011303474035","0.000424354183184007",0.0170255539667302
"7583","GO_UBIQUITIN_LIGASE_COMPLEX","0.188817242183579","0.000431168851200909",0.0172316547497453
"4555","GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY","0.0889941414590247","0.000434255184700683",0.0172877325661268
"769","GO_PROTEIN_DEPHOSPHORYLATION","0.283886621462641","0.000439760200709758",0.0174392935192661
"3774","GO_CELLULAR_LIPID_METABOLIC_PROCESS","1.5029842749088","0.000446806719240423",0.017515846615719
"4018","GO_POSITIVE_REGULATION_OF_CELL_CYCLE","0.393428635331893","0.000445651234216068",0.017515846615719
"5555","GO_LEUKOCYTE_PROLIFERATION","0.0874816317626713","0.000446545011594613",0.017515846615719
"248","GO_REGULATION_OF_SODIUM_ION_TRANSPORT","3.44959334423198","0.000463993784660738",0.0175855356540607
"639","GO_UDP_N_ACETYLGLUCOSAMINE_BIOSYNTHETIC_PROCESS","13.2017975881727","0.000457199134624709",0.0175855356540607
"4071","GO_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE","0.308481273767534","0.000459964345390078",0.0175855356540607
"4695","GO_IMPORT_INTO_NUCLEUS","0.146445561160062","0.000462786675148574",0.0175855356540607
"7296","GO_UDP_N_ACETYLGLUCOSAMINE_TRANSMEMBRANE_TRANSPORT","13.2017975881727","0.000457199134624709",0.0175855356540607
"7572","GO_REGULATION_OF_CAVEOLIN_MEDIATED_ENDOCYTOSIS","13.2017975881727","0.000457199134624709",0.0175855356540607
"8751","GO_HELICASE_ACTIVITY","0.146445561160062","0.000462786675148574",0.0175855356540607
"8974","GO_UDP_N_ACETYLGLUCOSAMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","13.2017975881727","0.000457199134624709",0.0175855356540607
"10094","GO_CYTIDYLYLTRANSFERASE_ACTIVITY","13.2017975881727","0.000457199134624709",0.0175855356540607
"1023","GO_CHROMOSOME_SEGREGATION","0.348698525779042","0.000473475357443198",0.0178789168981584
"852","GO_MEMBRANE_LIPID_METABOLIC_PROCESS","2.18204196202845","0.000486717922760111",0.0183116475628905
"5238","GO_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER","6.73007876375786","0.000492406775235966",0.0183909454125404
"7297","GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE","6.73007876375786","0.000492406775235966",0.0183909454125404
"1624","GO_LIPID_LOCALIZATION","1.92349700586479","0.000507750635085495",0.0188953143947939
"5636","GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS","0.266040720688827","0.000547866533009852",0.0203145745868021
"7462","GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","3.88726211693175","0.000553224572983916",0.0204394589536612
"1021","GO_SPINDLE_ORGANIZATION","0.198591630965564","0.000577717367935798",0.0212678676920021
"4571","GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION","0.196055824371474","0.000593215804382557",0.0217604268814759
"3400","GO_T_CELL_ACTIVATION","0.316748188901131","0.000621852497236905",0.0227297046232037
"1408","GO_AUDITORY_RECEPTOR_CELL_FATE_COMMITMENT","Inf","0.000652646378196775",0.0232938978565414
"2275","GO_TRANSEPITHELIAL_CHLORIDE_TRANSPORT","Inf","0.000652646378196775",0.0232938978565414
"2311","GO_CELLULAR_CHLORIDE_ION_HOMEOSTASIS","Inf","0.000652646378196775",0.0232938978565414
"4714","GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION","0.155308080728685","0.000642944297097935",0.0232938978565414
"5297","GO_REGULATION_OF_VASCULAR_WOUND_HEALING","Inf","0.000652646378196775",0.0232938978565414
"9395","GO_ACID_THIOL_LIGASE_ACTIVITY","5.29191349453106","0.000653163526694959",0.0232938978565414
"9476","GO_IMMUNOGLOBULIN_RECEPTOR_ACTIVITY","Inf","0.000652646378196775",0.0232938978565414
"4637","GO_REGULATION_OF_SECRETION","1.69324470317489","0.000667100596583209",0.0237086167041735
"460","GO_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION","3.28473286593228","0.000680087045646467",0.023921828924092
"3546","GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE","0.150748380596037","0.000680054483234892",0.023921828924092
"6432","GO_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS","3.28473286593228","0.000680087045646467",0.023921828924092
"1787","GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORT","7.92710920563338","0.00068829988688126",0.0239548563376179
"3407","GO_NEUROTRANSMITTER_METABOLIC_PROCESS","7.92710920563338","0.00068829988688126",0.0239548563376179
"7608","GO_CHROMOSOME_TELOMERIC_REGION","0.0897699544417416","0.000690355123740131",0.0239548563376179
"8956","GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","7.92710920563338","0.00068829988688126",0.0239548563376179
"961","GO_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS","4.53862369650986","0.000723821268028221",0.0247355310224573
"2093","GO_OPTIC_NERVE_MORPHOGENESIS","21.1030389717536","0.000734527987717794",0.0247355310224573
"2480","GO_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY","21.1030389717536","0.000734527987717794",0.0247355310224573
"4487","GO_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_BIOSYNTHETIC_PROCESS","21.1030389717536","0.000734527987717794",0.0247355310224573
"6191","GO_POSTSYNAPTIC_MEMBRANE_ASSEMBLY","21.1030389717536","0.000734527987717794",0.0247355310224573
"8051","GO_DENSE_CORE_GRANULE_MEMBRANE","21.1030389717536","0.000734527987717794",0.0247355310224573
"9003","GO_CHEMOKINE_ACTIVITY","6.16964417718735","0.000721646616504442",0.0247355310224573
"9263","GO_CHANNEL_INHIBITOR_ACTIVITY","4.53862369650986","0.000723821268028221",0.0247355310224573
"9370","GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES","0.54484620056569","0.000731237150956568",0.0247355310224573
"4210","GO_LYMPHOCYTE_ACTIVATION","0.419772901862662","0.000745361347801399",0.0250183215793077
"8309","GO_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS","0.271717336595293","0.000763620713135715",0.0255477144775796
"9211","GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","2.25965961402536","0.000771150350598896",0.0257158612045496
"6280","GO_ANION_TRANSMEMBRANE_TRANSPORT","2.04883067247452","0.000800358031918219",0.0264704817151266
"6905","GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL","0","0.000798791544546404",0.0264704817151266
"9048","GO_UDP_GLYCOSYLTRANSFERASE_ACTIVITY","2.55897037084177","0.000801511032363389",0.0264704817151266
"4827","GO_ORGANELLE_LOCALIZATION","0.502143467222574","0.000810694981453117",0.0266879748541826
"3837","GO_CELL_CYCLE_G2_M_PHASE_TRANSITION","0.302182166912473","0.000814153431322354",0.0267095052828583
"8944","GO_ANION_CHANNEL_ACTIVITY","3.20805292121197","0.000816549961913884",0.0267095052828583
"865","GO_CERAMIDE_METABOLIC_PROCESS","2.89645462838763","0.000822786426193768",0.0268280615347181
"4479","GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS","0.203862126879569","0.00082558946080727",0.0268342701011122
"5565","GO_CELLULAR_MACROMOLECULE_LOCALIZATION","0.682743228334101","0.000838231837174235",0.0271592403773393
"1780","GO_PROSTAGLANDIN_TRANSPORT","10.561164513673","0.000849121837044245",0.0272541574633795
"2028","GO_GDP_MANNOSE_METABOLIC_PROCESS","10.561164513673","0.000849121837044245",0.0272541574633795
"2571","GO_PROSTAGLANDIN_SECRETION","10.561164513673","0.000849121837044245",0.0272541574633795
"4332","GO_ORGANELLE_FISSION","0.443741422243512","0.000867356954789375",0.0277527205066719
"4957","GO_TRANSMEMBRANE_TRANSPORT","1.46181297926004","0.00087708624154",0.0279768720088737
"5977","GO_CARDIAC_MUSCLE_CELL_CONTRACTION","3.34909826349996","0.000937341896535325",0.029806311514905
"5712","GO_CELLULAR_RESPONSE_TO_RADIATION","0.0955992242254194","0.000948875567368708",0.0300799412112469
"8694","GO_GTPASE_ACTIVITY","0.247435711301216","0.000956339080002214",0.0302232575098546
"87","GO_SISTER_CHROMATID_SEGREGATION","0.244477528352557","0.000964232992285238",0.0303244418943856
"4233","GO_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT","0.0947210489593292","0.000968398105477409",0.0303244418943856
"4501","GO_REGULATION_OF_MRNA_PROCESSING","0.0947210489593292","0.000968398105477409",0.0303244418943856
"5075","GO_HEAD_DEVELOPMENT","0.491913914163083","0.000971923487978848",0.0303423287083001
"2597","GO_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT","0.243024385226484","0.00097758173981531",0.0304264910595244
"6794","GO_POSITIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS","0.641304186142352","0.000995741297500782",0.0308980630411799
"5888","GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS","2.26402337933054","0.00104027283541174",0.0321826575075722
"3614","GO_REGULATION_OF_POTASSIUM_ION_TRANSPORT","3.53323064128375","0.00105517537837582",0.0325456645984926
"6915","GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS","0","0.00110194257593525",0.0338863838246436
"6208","GO_EXECUTION_PHASE_OF_APOPTOSIS","2.79439204971439","0.00111863945803606",0.0342971518611593
"9026","GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING","0","0.00113692529363537",0.0347540466991931
"1827","GO_FATTY_ACID_TRANSPORT","2.91351681042315","0.00115166890553104",0.0350555680059416
"6436","GO_MITOTIC_NUCLEAR_DIVISION","0.354446361903173","0.0011570282887756",0.0350555680059416
"6651","GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND","0.479870064758933","0.00115511420045903",0.0350555680059416
"7944","GO_RNA_POLYMERASE_COMPLEX","0","0.00117735106408441",0.0355663905270911
"1778","GO_MONOCARBOXYLIC_ACID_TRANSPORT","2.35307022102294","0.00122621264761713",0.0369338126207494
"9025","GO_TRANSCRIPTION_FACTOR_BINDING","0.498101065719663","0.00124145061339593",0.0370913900164158
"9076","GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","1.77263086969358","0.00124152075253428",0.0370913900164158
"9513","GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","1.9488586063643","0.00124227808058096",0.0370913900164158
"5129","GO_EPITHELIUM_DEVELOPMENT","1.48550081197049","0.00130313654415613",0.038795696942109
"8383","GO_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATOR_COMPLEX","0.165295980780126","0.00133839063603079",0.0396155914198047
"9821","GO_RIBONUCLEOPROTEIN_COMPLEX_BINDING","0.165295980780126","0.00133839063603079",0.0396155914198047
"4706","GO_ESTABLISHMENT_OF_RNA_LOCALIZATION","0.252007445232145","0.00134551063476334",0.0397118957748686
"771","GO_PROTEIN_ACETYLATION","0.162681961988529","0.00138275263091516",0.0403510612695075
"1349","GO_RESPONSE_TO_HEAT","0.100243417741571","0.00138528682355512",0.0403510612695075
"4958","GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS","1.55661993103869","0.00137770763217611",0.0403510612695075
"6653","GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND","0.588137906919868","0.00137110636083996",0.0403510612695075
"6805","GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION","0.248941372626173","0.00138680991414041",0.0403510612695075
"2265","GO_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM","5.2875917909172","0.00142729039242448",0.0408348178846569
"3013","GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY","0.606151204039161","0.00141998953339626",0.0408348178846569
"4184","GO_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL","5.2875917909172","0.00142729039242448",0.0408348178846569
"5067","GO_REGULATION_OF_MEMBRANE_REPOLARIZATION","5.2875917909172","0.00142729039242448",0.0408348178846569
"5597","GO_ORGANELLE_ASSEMBLY","0.552767020195145","0.0014097558451038",0.0408348178846569
"6774","GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION","0.550543155825796","0.00141426712630614",0.0408348178846569
"1593","GO_REGULATION_OF_HORMONE_LEVELS","1.72495429245266","0.00143932330762687",0.0410229766352731
"1631","GO_NEGATIVE_REGULATION_OF_CHOLESTEROL_STORAGE","8.80048854583105","0.00144584923979835",0.0410229766352731
"10209","GO_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA","0.0983331650892749","0.00144453915911246",0.0410229766352731
"4528","GO_REGULATION_OF_IMMUNE_RESPONSE","0.487715347660826","0.00148100202931524",0.0419046056283659
"2415","GO_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS","0.283815021867158","0.00148951993820476",0.0420298332013766
"1854","GO_RRNA_METABOLIC_PROCESS","0.316262763750509","0.00152888264684072",0.0430223388101398
"2009","GO_GALACTOLIPID_BIOSYNTHETIC_PROCESS","14.0688691689547","0.00159601602481747",0.0433668798701064
"4185","GO_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL","14.0688691689547","0.00159601602481747",0.0433668798701064
"4592","GO_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE","14.0688691689547","0.00159601602481747",0.0433668798701064
"4797","GO_FLAVONE_METABOLIC_PROCESS","14.0688691689547","0.00159601602481747",0.0433668798701064
"5410","GO_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM","0.37610808759902","0.00154720444779829",0.0433668798701064
"5922","GO_PYRIMIDINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT","14.0688691689547","0.00159601602481747",0.0433668798701064
"5979","GO_MEMBRANE_REPOLARIZATION","4.45541180816584","0.00155942087070184",0.0433668798701064
"6749","GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT","3.33073666083318","0.00156343404623518",0.0433668798701064
"6885","GO_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING","14.0688691689547","0.00159601602481747",0.0433668798701064
"7582","GO_EXOCYST","14.0688691689547","0.00159601602481747",0.0433668798701064
"8661","GO_STEROID_HORMONE_RECEPTOR_ACTIVITY","6.340535504281","0.00157744417119314",0.0433668798701064
"9312","GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR","14.0688691689547","0.00159601602481747",0.0433668798701064
"9427","GO_SODIUM_CHANNEL_REGULATOR_ACTIVITY","4.45541180816584","0.00155942087070184",0.0433668798701064
"3778","GO_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS","0.50061797299972","0.00160924324315049",0.0436109164918171
"129","GO_TEMPERATURE_HOMEOSTASIS","2.54435571634386","0.00164235799377006",0.0442939887673297
"6744","GO_REGULATION_OF_CHROMATIN_ORGANIZATION","0.219886998936936","0.00164307367543108",0.0442939887673297
"2235","GO_PLATELET_ACTIVATION","0","0.00166408998396883",0.0446262877946315
"7922","GO_GOLGI_ASSOCIATED_VESICLE_MEMBRANE","0","0.00166408998396883",0.0446262877946315
"9901","GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","2.00452653649013","0.00173333833575581",0.0463622865795519
"8043","GO_ORGANELLE_SUBCOMPARTMENT","1.79875313210972","0.00181063132414743",0.04830388137745
"4639","GO_NEGATIVE_REGULATION_OF_SECRETION","2.39140827702717","0.00188562897574544",0.0501743399219726
"2049","GO_LIPID_STORAGE","3.02918647799736","0.00191791920601555",0.0507898808606241
"9880","GO_TRANSLATION_REGULATOR_ACTIVITY","0.17220908175978","0.00191865191061456",0.0507898808606241
"145","GO_CELL_FATE_DETERMINATION","4.9347168243241","0.00193832651583611",0.0509170118776284
"4922","GO_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST","4.9347168243241","0.00193832651583611",0.0509170118776284
"5737","GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA","0.170781130534758","0.00193691889434878",0.0509170118776284
"2636","GO_REGULATION_OF_MICROVILLUS_ORGANIZATION","4.23243147360141","0.00201941912402734",0.0526265691468909
"4630","GO_MRNA_TRANSPORT","0.167994321328477","0.00202105165540952",0.0526265691468909
"4703","GO_SPINDLE_ASSEMBLY","0.105356716655089","0.00202390174403874",0.0526265691468909
"6814","GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS","0.167994321328477","0.00202105165540952",0.0526265691468909
"1657","GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS","0.384033503477165","0.00206299096919302",0.0534036574792525
"2887","GO_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS","2.129392155665","0.00206418576762372",0.0534036574792525
"714","GO_DOUBLE_STRAND_BREAK_REPAIR","0.324655694152068","0.00208721851160067",0.0538638726951017
"757","GO_MRNA_EXPORT_FROM_NUCLEUS","0.103250645665165","0.00209310828333842",0.0538804891683431
"5890","GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR","0.380824520160487","0.00211575689959096",0.0543273477892469
"9512","GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","2.01312880580325","0.00217383858393033",0.0556795413854075
"4319","GO_LYMPHOCYTE_CHEMOTAXIS","5.76328180567979","0.00226052090976813",0.0577557469259415
"189","GO_NEURAL_FOLD_FORMATION","31.6197830848798","0.00244106182045653",0.0579033393947091
"505","GO_CIRCULATORY_SYSTEM_PROCESS","1.74528856420848","0.00243540335728231",0.0579033393947091
"805","GO_ISOLEUCINE_METABOLIC_PROCESS","31.6197830848798","0.00244106182045653",0.0579033393947091
"1229","GO_EPIDERMIS_DEVELOPMENT","1.86479660714955","0.00233885905068037",0.0579033393947091
"1264","GO_BRANCHED_CHAIN_AMINO_ACID_BIOSYNTHETIC_PROCESS","31.6197830848798","0.00244106182045653",0.0579033393947091
"1332","GO_RESPONSE_TO_TEMPERATURE_STIMULUS","0.223071155807669","0.00237893742642619",0.0579033393947091
"2204","GO_CELLULAR_ANION_HOMEOSTASIS","31.6197830848798","0.00244106182045653",0.0579033393947091
"3150","GO_REGULATION_OF_SNARE_COMPLEX_ASSEMBLY","31.6197830848798","0.00244106182045653",0.0579033393947091
"4072","GO_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE","0.226347605001768","0.00232428121821783",0.0579033393947091
"4149","GO_URATE_METABOLIC_PROCESS","31.6197830848798","0.00244106182045653",0.0579033393947091
"4590","GO_SENSORY_PERCEPTION_OF_TASTE","7.54285516160432","0.00230248039642678",0.0579033393947091
"4642","GO_NEGATIVE_REGULATION_OF_TRANSPORT","1.82445995244473","0.00234772593609978",0.0579033393947091
"4818","GO_EXOCYST_LOCALIZATION","31.6197830848798","0.00244106182045653",0.0579033393947091
"5479","GO_ACTIN_MEDIATED_CELL_CONTRACTION","2.65229709047799","0.00242911205355329",0.0579033393947091
"5719","GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS","0.629044607260529","0.00235519333756753",0.0579033393947091
"5958","GO_RESPONSE_TO_STAUROSPORINE","31.6197830848798","0.00244106182045653",0.0579033393947091
"6521","GO_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY","31.6197830848798","0.00244106182045653",0.0579033393947091
"6525","GO_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION","7.54285516160432","0.00230248039642678",0.0579033393947091
"6714","GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION","0.228021702316892","0.0023208321450035",0.0579033393947091
"8504","GO_SUPRAMOLECULAR_COMPLEX","0.615402360373839","0.00236571638738211",0.0579033393947091
